"Date","Site","Depth","NH4_interp","NO3NO2_interp","SRP_interp","NO3NO2inf_interp","NH4inf_interp","SRPinf_interp"
2016-06-09,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-09,50,1.6,6.5,2.75,11.75,51.5,5,11.125
2016-06-09,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-09,50,3.8,8.5,2.5,12.25,51.5,5,11.125
2016-06-09,50,5,6.33333333333333,2.33333333333333,9.66666666666667,51.5,5,11.125
2016-06-09,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-09,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-09,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-09,50,6,NA,NA,NA,NA,NA,NA
2016-06-09,50,6.2,7,5.25,8.75,51.5,5,11.125
2016-06-09,50,8,8.5,7.5,5.75,51.5,5,11.125
2016-06-09,50,9,5.75,7.75,4,51.5,5,11.125
2016-06-09,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-13,50,0.1,6,7,10,50,5,11.5
2016-06-13,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-13,50,1.6,7,3,13,50,5,11.5
2016-06-13,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-13,50,3.8,7,2,14,50,5,11.5
2016-06-13,50,5,7,2,12,50,5,11.5
2016-06-13,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-13,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-13,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-13,50,6,NA,NA,NA,NA,NA,NA
2016-06-13,50,6.2,6,5,10,50,5,11.5
2016-06-13,50,8,8,8,6,50,5,11.5
2016-06-13,50,9,5,8,4,50,5,11.5
2016-06-13,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-20,50,0.1,3,3,7,48.5,5,11.875
2016-06-20,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-20,50,1.6,5,2,10,48.5,5,11.875
2016-06-20,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-20,50,3.8,9,1,14,48.5,5,11.875
2016-06-20,50,5,8,3,8,48.5,5,11.875
2016-06-20,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-20,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-20,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-20,50,6,NA,NA,NA,NA,NA,NA
2016-06-20,50,6.2,11,4,5,48.5,5,11.875
2016-06-20,50,8,18,7,7,48.5,5,11.875
2016-06-20,50,9,21,9,6,48.5,5,11.875
2016-06-20,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-23,50,0.1,4.66666666666667,3,7,47,5,12.25
2016-06-23,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-23,50,1.6,4.66666666666667,2.33333333333333,9.33333333333333,47,5,12.25
2016-06-23,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-23,50,3.8,7.33333333333333,1.66666666666667,12,47,5,12.25
2016-06-23,50,5,7,3.66666666666667,6.66666666666667,47,5,12.25
2016-06-23,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-23,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-23,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-23,50,6,NA,NA,NA,NA,NA,NA
2016-06-23,50,6.2,21,7.66666666666667,5,47,5,12.25
2016-06-23,50,8,22.6666666666667,9,6,47,5,12.25
2016-06-23,50,9,27.3333333333333,11.3333333333333,5.66666666666667,47,5,12.25
2016-06-23,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-26,50,0.1,6.33333333333333,3,7,45.5,5,12.625
2016-06-26,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-26,50,1.6,4.33333333333333,2.66666666666667,8.66666666666667,45.5,5,12.625
2016-06-26,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-26,50,3.8,5.66666666666667,2.33333333333333,10,45.5,5,12.625
2016-06-26,50,5,6,4.33333333333333,5.33333333333333,45.5,5,12.625
2016-06-26,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-26,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-26,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-26,50,6,NA,NA,NA,NA,NA,NA
2016-06-26,50,6.2,31,11.3333333333333,5,45.5,5,12.625
2016-06-26,50,8,27.3333333333333,11,5,45.5,5,12.625
2016-06-26,50,9,33.6666666666667,13.6666666666667,5.33333333333333,45.5,5,12.625
2016-06-26,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-27,50,0.1,8,3,7,44,5,13
2016-06-27,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-27,50,1.6,4,3,8,44,5,13
2016-06-27,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-27,50,3.8,4,3,8,44,5,13
2016-06-27,50,5,5,5,4,44,5,13
2016-06-27,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-27,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-27,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-27,50,6,NA,NA,NA,NA,NA,NA
2016-06-27,50,6.2,41,15,5,44,5,13
2016-06-27,50,8,32,13,4,44,5,13
2016-06-27,50,9,40,16,5,44,5,13
2016-06-27,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-28,50,0.1,3,2,11,46.0714285714286,5.92857142857143,12.7857142857143
2016-06-28,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-28,50,1.6,10,0,12,46.2307692307692,6,12.7692307692308
2016-06-28,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-28,50,3.8,10,3,4,46.2307692307692,6,12.7692307692308
2016-06-28,50,5,8,2,10,46.2307692307692,6,12.7692307692308
2016-06-28,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-28,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-28,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-28,50,6,NA,NA,NA,NA,NA,NA
2016-06-28,50,6.2,6,3,6,46.2307692307692,6,12.7692307692308
2016-06-28,50,8,42,18,4,46.0714285714286,5.92857142857143,12.7857142857143
2016-06-28,50,9,31,11,8,46.2307692307692,6,12.7692307692308
2016-06-28,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-30,50,0.1,5,3,12,48.1428571428571,6.85714285714286,12.5714285714286
2016-06-30,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-30,50,1.6,6,6,14,48.4615384615385,7,12.5384615384615
2016-06-30,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-30,50,3.8,4,2,10,48.4615384615385,7,12.5384615384615
2016-06-30,50,5,4,2,10,48.4615384615385,7,12.5384615384615
2016-06-30,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-30,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-30,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-30,50,6,NA,NA,NA,NA,NA,NA
2016-06-30,50,6.2,8,5,6,48.4615384615385,7,12.5384615384615
2016-06-30,50,8,28,12,8,48.1428571428571,6.85714285714286,12.5714285714286
2016-06-30,50,9,40,15,8,48.4615384615385,7,12.5384615384615
2016-06-30,50,9.3,NA,NA,NA,NA,NA,NA
2016-07-05,50,0.1,10,5,4,50.2142857142857,7.78571428571429,12.3571428571429
2016-07-05,50,0.8,NA,NA,NA,NA,NA,NA
2016-07-05,50,1.6,7,2,10,50.6923076923077,8,12.3076923076923
2016-07-05,50,2.8,NA,NA,NA,NA,NA,NA
2016-07-05,50,3.8,9,5,7,50.6923076923077,8,12.3076923076923
2016-07-05,50,5,5,2,9,50.6923076923077,8,12.3076923076923
2016-07-05,50,5.2,NA,NA,NA,NA,NA,NA
2016-07-05,50,5.5,NA,NA,NA,NA,NA,NA
2016-07-05,50,5.8,NA,NA,NA,NA,NA,NA
2016-07-05,50,6,NA,NA,NA,NA,NA,NA
2016-07-05,50,6.2,5,2,5,50.6923076923077,8,12.3076923076923
2016-07-05,50,8,36,19,6,50.2142857142857,7.78571428571429,12.3571428571429
2016-07-05,50,9,36,18,8,50.6923076923077,8,12.3076923076923
2016-07-05,50,9.3,NA,NA,NA,NA,NA,NA
2016-07-07,50,0.1,11.5,3.5,8,52.2857142857143,8.71428571428571,12.1428571428571
2016-07-07,50,0.8,NA,NA,NA,NA,NA,NA
2016-07-07,50,1.6,9,2,10.5,52.9230769230769,9,12.0769230769231
2016-07-07,50,2.8,NA,NA,NA,NA,NA,NA
2016-07-07,50,3.8,9,4,9,52.9230769230769,9,12.0769230769231
2016-07-07,50,5,6.5,2,9,52.9230769230769,9,12.0769230769231
2016-07-07,50,5.2,NA,NA,NA,NA,NA,NA
2016-07-07,50,5.5,NA,NA,NA,NA,NA,NA
2016-07-07,50,5.8,NA,NA,NA,NA,NA,NA
2016-07-07,50,6,NA,NA,NA,NA,NA,NA
2016-07-07,50,6.2,11.5,3,6,52.9230769230769,9,12.0769230769231
2016-07-07,50,8,34.5,18,6.5,52.2857142857143,8.71428571428571,12.1428571428571
2016-07-07,50,9,34.5,20,9,52.9230769230769,9,12.0769230769231
2016-07-07,50,9.3,NA,NA,NA,NA,NA,NA
2016-07-11,50,0.1,13,2,12,54.3571428571429,9.64285714285714,11.9285714285714
2016-07-11,50,0.8,NA,NA,NA,NA,NA,NA
2016-07-11,50,1.6,11,2,11,55.1538461538462,10,11.8461538461538
2016-07-11,50,2.8,NA,NA,NA,NA,NA,NA
2016-07-11,50,3.8,9,3,11,55.1538461538462,10,11.8461538461538
2016-07-11,50,5,8,2,9,55.1538461538462,10,11.8461538461538
2016-07-11,50,5.2,NA,NA,NA,NA,NA,NA
2016-07-11,50,5.5,7,3,11,NA,NA,NA
2016-07-11,50,5.8,NA,NA,NA,NA,NA,NA
2016-07-11,50,6,NA,NA,NA,NA,NA,NA
2016-07-11,50,6.2,18,4,7,55.1538461538462,10,11.8461538461538
2016-07-11,50,8,33,17,7,54.3571428571429,9.64285714285714,11.9285714285714
2016-07-11,50,9,33,22,10,55.1538461538462,10,11.8461538461538
2016-07-11,50,9.3,NA,NA,NA,NA,NA,NA
2016-07-14,50,0.1,8,2,12,56.4285714285714,10.5714285714286,11.7142857142857
2016-07-14,50,0.8,NA,NA,NA,NA,NA,NA
2016-07-14,50,1.6,8,1,11.5,57.3846153846154,11,11.6153846153846
2016-07-14,50,2.8,NA,NA,NA,NA,NA,NA
2016-07-14,50,3.8,6.5,1.5,10,57.3846153846154,11,11.6153846153846
2016-07-14,50,5,8,3.5,9,57.3846153846154,11,11.6153846153846
2016-07-14,50,5.2,NA,NA,NA,NA,NA,NA
2016-07-14,50,5.5,6,2.33333333333333,10,NA,NA,NA
2016-07-14,50,5.8,NA,NA,NA,NA,NA,NA
2016-07-14,50,6,NA,NA,NA,NA,NA,NA
2016-07-14,50,6.2,13,3.5,6.5,57.3846153846154,11,11.6153846153846
2016-07-14,50,8,20,15.5,6,56.4285714285714,10.5714285714286,11.7142857142857
2016-07-14,50,9,21,19,9,57.3846153846154,11,11.6153846153846
2016-07-14,50,9.3,NA,NA,NA,NA,NA,NA
2016-07-18,50,0.1,3,2,12,58.5,11.5,11.5
2016-07-18,50,0.8,NA,NA,NA,NA,NA,NA
2016-07-18,50,1.6,5,0,12,59.6153846153846,12,11.3846153846154
2016-07-18,50,2.8,NA,NA,NA,NA,NA,NA
2016-07-18,50,3.8,4,0,9,59.6153846153846,12,11.3846153846154
2016-07-18,50,5,8,5,9,59.6153846153846,12,11.3846153846154
2016-07-18,50,5.2,NA,NA,NA,NA,NA,NA
2016-07-18,50,5.5,5,1.66666666666667,9,NA,NA,NA
2016-07-18,50,5.8,NA,NA,NA,NA,NA,NA
2016-07-18,50,6,NA,NA,NA,NA,NA,NA
2016-07-18,50,6.2,8,3,6,59.6153846153846,12,11.3846153846154
2016-07-18,50,8,7,14,5,58.5,11.5,11.5
2016-07-18,50,9,9,16,8,59.6153846153846,12,11.3846153846154
2016-07-18,50,9.3,NA,NA,NA,NA,NA,NA
2016-07-21,50,0.1,3,2.33333333333333,11.3333333333333,60.5714285714286,12.4285714285714,11.2857142857143
2016-07-21,50,0.8,NA,NA,NA,NA,NA,NA
2016-07-21,50,1.6,5.66666666666667,1,12,61.8461538461538,13,11.1538461538462
2016-07-21,50,2.8,NA,NA,NA,NA,NA,NA
2016-07-21,50,3.8,4,0.666666666666667,10.3333333333333,61.8461538461538,13,11.1538461538462
2016-07-21,50,5,8.33333333333333,4,8.66666666666667,61.8461538461538,13,11.1538461538462
2016-07-21,50,5.2,NA,NA,NA,NA,NA,NA
2016-07-21,50,5.5,4,1,8,NA,NA,NA
2016-07-21,50,5.8,NA,NA,NA,NA,NA,NA
2016-07-21,50,6,NA,NA,NA,NA,NA,NA
2016-07-21,50,6.2,35,3.33333333333333,6.33333333333333,61.8461538461538,13,11.1538461538462
2016-07-21,50,8,6.33333333333333,10.3333333333333,4,60.5714285714286,12.4285714285714,11.2857142857143
2016-07-21,50,9,8.33333333333333,12,8.33333333333333,61.8461538461538,13,11.1538461538462
2016-07-21,50,9.3,NA,NA,NA,NA,NA,NA
2016-07-24,50,0.1,3,2.66666666666667,10.6666666666667,62.6428571428571,13.3571428571429,11.0714285714286
2016-07-24,50,0.8,NA,NA,NA,NA,NA,NA
2016-07-24,50,1.6,6.33333333333333,2,12,64.0769230769231,14,10.9230769230769
2016-07-24,50,2.8,NA,NA,NA,NA,NA,NA
2016-07-24,50,3.8,4,1.33333333333333,11.6666666666667,64.0769230769231,14,10.9230769230769
2016-07-24,50,5,8.66666666666667,3,8.33333333333333,64.0769230769231,14,10.9230769230769
2016-07-24,50,5.2,NA,NA,NA,NA,NA,NA
2016-07-24,50,5.5,5,0.5,8.5,NA,NA,NA
2016-07-24,50,5.8,NA,NA,NA,NA,NA,NA
2016-07-24,50,6,NA,NA,NA,NA,NA,NA
2016-07-24,50,6.2,62,3.66666666666667,6.66666666666667,64.0769230769231,14,10.9230769230769
2016-07-24,50,8,5.66666666666667,6.66666666666667,3,62.6428571428571,13.3571428571429,11.0714285714286
2016-07-24,50,9,7.66666666666667,8,8.66666666666667,64.0769230769231,14,10.9230769230769
2016-07-24,50,9.3,NA,NA,NA,NA,NA,NA
2016-07-25,50,0.1,3,3,10,64.7142857142857,14.2857142857143,10.8571428571429
2016-07-25,50,0.1,4,3,10,66.7857142857143,15.2142857142857,10.6428571428571
2016-07-25,50,0.8,NA,NA,NA,NA,NA,NA
2016-07-25,50,1.6,7,3,12,66.3076923076923,15,10.6923076923077
2016-07-25,50,2.8,NA,NA,NA,NA,NA,NA
2016-07-25,50,3.8,4,2,13,66.3076923076923,15,10.6923076923077
2016-07-25,50,5,9,2,8,66.3076923076923,15,10.6923076923077
2016-07-25,50,5.2,3,4,13,NA,NA,NA
2016-07-25,50,5.5,6,0,9,NA,NA,NA
2016-07-25,50,5.8,NA,NA,NA,NA,NA,NA
2016-07-25,50,6,NA,NA,NA,NA,NA,NA
2016-07-25,50,6.2,89,4,7,66.3076923076923,15,10.6923076923077
2016-07-25,50,8,5,3,2,64.7142857142857,14.2857142857143,10.8571428571429
2016-07-25,50,8,4,3,3,66.7857142857143,15.2142857142857,10.6428571428571
2016-07-25,50,9,7,4,9,66.3076923076923,15,10.6923076923077
2016-07-25,50,9.3,NA,NA,NA,NA,NA,NA
2016-07-26,50,0.1,4.66666666666667,3.33333333333333,10.6666666666667,68.8571428571429,16.1428571428571,10.4285714285714
2016-07-26,50,0.8,NA,NA,NA,NA,NA,NA
2016-07-26,50,1.6,7.66666666666667,3.33333333333333,10.3333333333333,68.5384615384615,16,10.4615384615385
2016-07-26,50,2.8,NA,NA,NA,NA,NA,NA
2016-07-26,50,3.8,6.33333333333333,2.66666666666667,12.3333333333333,68.5384615384615,16,10.4615384615385
2016-07-26,50,5,8.66666666666667,2.33333333333333,10,68.5384615384615,16,10.4615384615385
2016-07-26,50,5.2,NA,NA,NA,NA,NA,NA
2016-07-26,50,5.5,8.5,0.5,8.66666666666667,NA,NA,NA
2016-07-26,50,5.8,NA,NA,NA,NA,NA,NA
2016-07-26,50,6,NA,NA,NA,NA,NA,NA
2016-07-26,50,6.2,50,7,6,68.5384615384615,16,10.4615384615385
2016-07-26,50,8,8,2.66666666666667,4.66666666666667,68.8571428571429,16.1428571428571,10.4285714285714
2016-07-26,50,9,11.3333333333333,4.66666666666667,9,68.5384615384615,16,10.4615384615385
2016-07-26,50,9.3,NA,NA,NA,NA,NA,NA
2016-07-28,50,0.1,5.33333333333333,3.66666666666667,11.3333333333333,70.9285714285714,17.0714285714286,10.2142857142857
2016-07-28,50,0.8,NA,NA,NA,NA,NA,NA
2016-07-28,50,1.6,8.33333333333333,3.66666666666667,8.66666666666667,70.7692307692308,17,10.2307692307692
2016-07-28,50,2.8,NA,NA,NA,NA,NA,NA
2016-07-28,50,3.8,8.66666666666667,3.33333333333333,11.6666666666667,70.7692307692308,17,10.2307692307692
2016-07-28,50,5,8.33333333333333,2.66666666666667,12,70.7692307692308,17,10.2307692307692
2016-07-28,50,5.2,NA,NA,NA,NA,NA,NA
2016-07-28,50,5.5,11,1,8.33333333333333,NA,NA,NA
2016-07-28,50,5.8,NA,NA,NA,NA,NA,NA
2016-07-28,50,6,NA,NA,NA,NA,NA,NA
2016-07-28,50,6.2,11,10,5,70.7692307692308,17,10.2307692307692
2016-07-28,50,8,12,2.33333333333333,6.33333333333333,70.9285714285714,17.0714285714286,10.2142857142857
2016-07-28,50,9,15.6666666666667,5.33333333333333,9,70.7692307692308,17,10.2307692307692
2016-07-28,50,9.3,NA,NA,NA,NA,NA,NA
2016-08-01,50,0.1,6,4,12,73,18,10
2016-08-01,50,0.8,NA,NA,NA,NA,NA,NA
2016-08-01,50,1.6,9,4,7,73,18,10
2016-08-01,50,2.8,NA,NA,NA,NA,NA,NA
2016-08-01,50,3.8,11,4,11,73,18,10
2016-08-01,50,5,8,3,14,73,18,10
2016-08-01,50,5.2,NA,NA,NA,NA,NA,NA
2016-08-01,50,5.5,13.5,1.5,8,NA,NA,NA
2016-08-01,50,5.8,9,2,8,73,18,10
2016-08-01,50,6,NA,NA,NA,NA,NA,NA
2016-08-01,50,6.2,5,0,13,73,18,10
2016-08-01,50,8,16,2,8,73,18,10
2016-08-01,50,9,20,6,9,73,18,10
2016-08-01,50,9.3,NA,NA,NA,NA,NA,NA
2016-08-08,50,0.1,8,3,11,82.3333333333333,16.3333333333333,11
2016-08-08,50,0.8,NA,NA,NA,NA,NA,NA
2016-08-08,50,1.6,21,6,10,82.3333333333333,16.3333333333333,11
2016-08-08,50,2.8,NA,NA,NA,NA,NA,NA
2016-08-08,50,3.8,26,4,8,82.3333333333333,16.3333333333333,11
2016-08-08,50,5,12,4,13,82.3333333333333,16.3333333333333,11
2016-08-08,50,5.2,NA,NA,NA,NA,NA,NA
2016-08-08,50,5.5,16,2,7.66666666666667,NA,NA,NA
2016-08-08,50,5.8,NA,NA,NA,NA,NA,NA
2016-08-08,50,6,NA,NA,NA,NA,NA,NA
2016-08-08,50,6.2,7,4,6,82.3333333333333,16.3333333333333,11
2016-08-08,50,8,17,0,6,82.3333333333333,16.3333333333333,11
2016-08-08,50,9,34,6,7,82.3333333333333,16.3333333333333,11
2016-08-08,50,9.3,NA,NA,NA,NA,NA,NA
2016-08-11,50,0.1,8.5,2.5,12,91.6666666666667,14.6666666666667,12
2016-08-11,50,0.8,NA,NA,NA,NA,NA,NA
2016-08-11,50,1.6,15,4,8.5,91.6666666666667,14.6666666666667,12
2016-08-11,50,2.8,NA,NA,NA,NA,NA,NA
2016-08-11,50,3.8,21.5,4.5,10.5,91.6666666666667,14.6666666666667,12
2016-08-11,50,5,39.5,4.5,10,91.6666666666667,14.6666666666667,12
2016-08-11,50,5.2,NA,NA,NA,NA,NA,NA
2016-08-11,50,5.5,18.5,2.5,7.33333333333333,NA,NA,NA
2016-08-11,50,5.8,NA,NA,NA,NA,NA,NA
2016-08-11,50,6,NA,NA,NA,NA,NA,NA
2016-08-11,50,6.2,12.5,3,5,91.6666666666667,14.6666666666667,12
2016-08-11,50,8,58,5.5,5.5,91.6666666666667,14.6666666666667,12
2016-08-11,50,9,95,12.5,8,91.6666666666667,14.6666666666667,12
2016-08-11,50,9.3,NA,NA,NA,NA,NA,NA
2016-08-15,50,0.1,9,2,13,101,13,13
2016-08-15,50,0.8,NA,NA,NA,NA,NA,NA
2016-08-15,50,1.6,9,2,7,101,13,13
2016-08-15,50,2.8,NA,NA,NA,NA,NA,NA
2016-08-15,50,3.8,17,5,13,101,13,13
2016-08-15,50,5,67,5,7,101,13,13
2016-08-15,50,5.2,NA,NA,NA,NA,NA,NA
2016-08-15,50,5.5,21,3,7,101,13,13
2016-08-15,50,5.8,NA,NA,NA,NA,NA,NA
2016-08-15,50,6,NA,NA,NA,NA,NA,NA
2016-08-15,50,6.2,18,2,4,101,13,13
2016-08-15,50,8,99,11,5,101,13,13
2016-08-15,50,9,156,19,9,101,13,13
2016-08-15,50,9.3,NA,NA,NA,NA,NA,NA
2016-08-18,50,0.1,8.33333333333333,2.66666666666667,14,96.25,11,12.5
2016-08-18,50,0.8,NA,NA,NA,NA,NA,NA
2016-08-18,50,1.6,9.66666666666667,3,9.33333333333333,96.25,11,12.5
2016-08-18,50,2.8,NA,NA,NA,NA,NA,NA
2016-08-18,50,3.8,16.6666666666667,4.33333333333333,12,96.25,11,12.5
2016-08-18,50,5,65.3333333333333,7,6.66666666666667,96.25,11,12.5
2016-08-18,50,5.2,NA,NA,NA,NA,NA,NA
2016-08-18,50,5.5,NA,NA,NA,NA,NA,NA
2016-08-18,50,5.8,NA,NA,NA,NA,NA,NA
2016-08-18,50,6,NA,NA,NA,NA,NA,NA
2016-08-18,50,6.2,21.6666666666667,4.33333333333333,5.33333333333333,96.25,11,12.5
2016-08-18,50,8,160.333333333333,19,5.33333333333333,96.25,11,12.5
2016-08-18,50,9,167.5,23,8.25,96.25,11,12.5
2016-08-18,50,9.3,NA,NA,NA,NA,NA,NA
2016-08-23,50,0.1,7.66666666666667,3.33333333333333,15,91.5,9,12
2016-08-23,50,0.8,NA,NA,NA,NA,NA,NA
2016-08-23,50,1.6,10.3333333333333,4,11.6666666666667,91.5,9,12
2016-08-23,50,2.8,NA,NA,NA,NA,NA,NA
2016-08-23,50,3.8,16.3333333333333,3.66666666666667,11,91.5,9,12
2016-08-23,50,5,63.6666666666667,9,6.33333333333333,91.5,9,12
2016-08-23,50,5.2,NA,NA,NA,NA,NA,NA
2016-08-23,50,5.5,NA,NA,NA,NA,NA,NA
2016-08-23,50,5.8,NA,NA,NA,NA,NA,NA
2016-08-23,50,6,NA,NA,NA,NA,NA,NA
2016-08-23,50,6.2,25.3333333333333,6.66666666666667,6.66666666666667,91.5,9,12
2016-08-23,50,8,221.666666666667,27,5.66666666666667,91.5,9,12
2016-08-23,50,9,179,27,7.5,91.5,9,12
2016-08-23,50,9.3,NA,NA,NA,NA,NA,NA
2016-08-26,50,0.1,7,4,16,86.75,7,11.5
2016-08-26,50,0.8,NA,NA,NA,NA,NA,NA
2016-08-26,50,1.6,11,5,14,86.75,7,11.5
2016-08-26,50,2.8,NA,NA,NA,NA,NA,NA
2016-08-26,50,3.8,16,3,10,86.75,7,11.5
2016-08-26,50,5,62,11,6,86.75,7,11.5
2016-08-26,50,5.2,NA,NA,NA,NA,NA,NA
2016-08-26,50,5.5,NA,NA,NA,NA,NA,NA
2016-08-26,50,5.8,NA,NA,NA,NA,NA,NA
2016-08-26,50,6,NA,NA,NA,NA,NA,NA
2016-08-26,50,6.2,29,9,8,86.75,7,11.5
2016-08-26,50,8,283,35,6,86.75,7,11.5
2016-08-26,50,9,190.5,31,6.75,86.75,7,11.5
2016-08-26,50,9.3,NA,NA,NA,NA,NA,NA
2016-09-02,50,0.1,6,2,10,82,5,11
2016-09-02,50,0.8,NA,NA,NA,NA,NA,NA
2016-09-02,50,1.6,6,1,12,82,5,11
2016-09-02,50,2.8,NA,NA,NA,NA,NA,NA
2016-09-02,50,3.8,7,2,11,82,5,11
2016-09-02,50,5,3,3,7,82,5,11
2016-09-02,50,5.2,NA,NA,NA,NA,NA,NA
2016-09-02,50,5.5,NA,NA,NA,NA,NA,NA
2016-09-02,50,5.8,NA,NA,NA,NA,NA,NA
2016-09-02,50,6,NA,NA,NA,NA,NA,NA
2016-09-02,50,6.2,23,7.33333333333333,7,82,5,11
2016-09-02,50,8,240,43,6,82,5,11
2016-09-02,50,9,202,35,6,82,5,11
2016-09-02,50,9.3,NA,NA,NA,NA,NA,NA
2016-09-06,50,0.1,7.42857142857143,2.57142857142857,10,93,4.5,11.5
2016-09-06,50,0.8,NA,NA,NA,NA,NA,NA
2016-09-06,50,1.6,5.5,1.5,11.5,93,4.5,11.5
2016-09-06,50,2.8,NA,NA,NA,NA,NA,NA
2016-09-06,50,3.8,8,2.5,12,93,4.5,11.5
2016-09-06,50,5,6,2,9,93,4.5,11.5
2016-09-06,50,5.2,NA,NA,NA,NA,NA,NA
2016-09-06,50,5.5,NA,NA,NA,NA,NA,NA
2016-09-06,50,5.8,NA,NA,NA,NA,NA,NA
2016-09-06,50,6,NA,NA,NA,NA,NA,NA
2016-09-06,50,6.2,17,5.66666666666667,6,93,4.5,11.5
2016-09-06,50,8,257.5,50.5,6.5,93,4.5,11.5
2016-09-06,50,9,245.5,47.5,5.5,93,4.5,11.5
2016-09-06,50,9.3,NA,NA,NA,NA,NA,NA
2016-09-09,50,0.1,8.85714285714286,3.14285714285714,10,104,4,12
2016-09-09,50,0.8,NA,NA,NA,NA,NA,NA
2016-09-09,50,1.6,5,2,11,104,4,12
2016-09-09,50,2.8,NA,NA,NA,NA,NA,NA
2016-09-09,50,3.8,9,3,13,104,4,12
2016-09-09,50,5,9,1,11,104,4,12
2016-09-09,50,5.2,NA,NA,NA,NA,NA,NA
2016-09-09,50,5.5,NA,NA,NA,NA,NA,NA
2016-09-09,50,5.8,NA,NA,NA,NA,NA,NA
2016-09-09,50,6,NA,NA,NA,NA,NA,NA
2016-09-09,50,6.2,11,4,5,104,4,12
2016-09-09,50,8,275,58,7,104,4,12
2016-09-09,50,9,289,60,5,104,4,12
2016-09-09,50,9.3,NA,NA,NA,NA,NA,NA
2016-09-16,50,0.1,10.2857142857143,3.71428571428571,10,86.6,4.6,11.8
2016-09-16,50,0.8,NA,NA,NA,NA,NA,NA
2016-09-16,50,1.6,8.6,3.6,10.6,86.6,4.6,11.8
2016-09-16,50,2.8,NA,NA,NA,NA,NA,NA
2016-09-16,50,3.8,8.6,3.8,11.8,86.6,4.6,11.8
2016-09-16,50,5,9.4,3,10.8,86.6,4.6,11.8
2016-09-16,50,5.2,NA,NA,NA,NA,NA,NA
2016-09-16,50,5.5,NA,NA,NA,NA,NA,NA
2016-09-16,50,5.8,NA,NA,NA,NA,NA,NA
2016-09-16,50,6,NA,NA,NA,NA,NA,NA
2016-09-16,50,6.2,12.4,6.2,6.2,86.6,4.6,11.8
2016-09-16,50,8,264,61.8,7,86.6,4.6,11.8
2016-09-16,50,9,285.8,62.6,5.2,86.6,4.6,11.8
2016-09-16,50,9.3,NA,NA,NA,NA,NA,NA
2016-09-17,50,0.1,11.7142857142857,4.28571428571429,10,69.2,5.2,11.6
2016-09-17,50,0.8,NA,NA,NA,NA,NA,NA
2016-09-17,50,1.6,12.2,5.2,10.2,69.2,5.2,11.6
2016-09-17,50,2.8,NA,NA,NA,NA,NA,NA
2016-09-17,50,3.8,8.2,4.6,10.6,69.2,5.2,11.6
2016-09-17,50,5,9.8,5,10.6,69.2,5.2,11.6
2016-09-17,50,5.2,NA,NA,NA,NA,NA,NA
2016-09-17,50,5.5,NA,NA,NA,NA,NA,NA
2016-09-17,50,5.8,NA,NA,NA,NA,NA,NA
2016-09-17,50,6,NA,NA,NA,NA,NA,NA
